date,code,close,pbMRQ,isST,ave_close,ave_pbMRQ,code_name,totalShare,marketCapitalization
2019-01-30,sz.002148,5.71,2.790326,0,6.090000000000002,2.976022,北纬科技,567010567.0,3453094353.030001
2019-02-13,sz.002148,6.32,3.0884169999999997,0,5.972,2.9183588,北纬科技,567010567.0,3386187106.124
2019-02-20,sz.002148,6.54,3.195925,0,6.488,3.170514,北纬科技,567010567.0,3678764558.696
2019-02-27,sz.002148,7.01,3.4256019999999996,0,7.044,3.4422166,北纬科技,567010567.0,3994022433.948
2019-03-06,sz.002148,7.68,3.7530129999999997,0,7.3439999999999985,3.5888186000000006,北纬科技,567010567.0,4164125604.0479994
2019-03-13,sz.002148,7.54,3.684599,0,7.639999999999999,3.7334662000000005,北纬科技,567010567.0,4331960731.879999
2019-03-20,sz.002148,7.22,3.528223,0,7.2,3.51845,北纬科技,567010567.0,4082476082.4
2019-03-27,sz.002148,6.93,3.386508,0,7.142,3.4901066,北纬科技,567010567.0,4049589469.5140004
2019-01-02,sz.002151,22.02,2.5735099999999997,0,20.738000000000003,2.4236804,北斗星通,512979215.0,10638162960.670002
2019-01-09,sz.002151,21.93,2.562991,0,22.374,2.6148822000000003,北斗星通,512979215.0,11477396956.41
2019-01-16,sz.002151,21.75,2.541954,0,21.96,2.5664974000000003,北斗星通,512979215.0,11265023561.4
2019-01-23,sz.002151,21.45,2.506893,0,21.644000000000002,2.529566,北斗星通,512979215.0,11102922129.460001
2019-01-30,sz.002151,20.57,2.404046,0,20.97,2.4507946,北斗星通,512979215.0,10757174138.55
2019-02-13,sz.002151,22.12,2.585197,0,21.311999999999998,2.4907647999999996,北斗星通,512979215.0,10932613030.079998
2019-02-20,sz.002151,24.54,2.868026,0,23.254,2.7177290000000003,北斗星通,512979215.0,11928818665.61
2019-02-27,sz.002151,25.18,2.9428229999999997,0,24.848000000000006,2.9040222,北斗星通,512979215.0,12746507534.320004
2019-03-06,sz.002151,26.03,3.042164,0,25.502,2.980456,北斗星通,512979215.0,13081995940.93
2019-03-13,sz.002151,26.9,3.143842,0,27.041999999999998,3.160438,北斗星通,512979215.0,13871983932.029999
2019-03-20,sz.002151,26.28,3.071382,0,26.238000000000003,3.0664732000000003,北斗星通,512979215.0,13459548643.170002
2019-03-27,sz.002151,25.39,2.967366,0,26.236,3.0662396000000003,北斗星通,512979215.0,13458522684.74
2019-01-02,sz.002152,5.59,1.574553,0,5.632000000000001,1.5863836,广电运通,2428885725.0,13679484403.2
2019-01-09,sz.002152,5.77,1.625254,0,5.7440000000000015,1.6179305999999998,广电运通,2428885725.0,13951519604.400003
2019-01-16,sz.002152,5.76,1.6224379999999998,0,5.723999999999998,1.6122975999999998,广电运通,2428885725.0,13902941889.899996
2019-01-23,sz.002152,5.59,1.574553,0,5.662000000000001,1.5948336,广电运通,2428885725.0,13752350974.950003
2019-01-30,sz.002152,5.32,1.498501,0,5.4620000000000015,1.538499,广电运通,2428885725.0,13266573829.950005
2019-02-13,sz.002152,5.78,1.6280709999999998,0,5.5459999999999985,1.5621596000000002,广电运通,2428885725.0,13470600230.849997
2019-02-20,sz.002152,5.9,1.661872,0,5.8599999999999985,1.6506048,广电运通,2428885725.0,14233270348.499996
2019-02-27,sz.002152,6.54,1.842143,0,6.294,1.7728512000000003,广电运通,2428885725.0,15287406753.15
2019-03-06,sz.002152,6.92,1.9491779999999999,0,6.7620000000000005,1.9046738,广电运通,2428885725.0,16424125272.45
2019-03-13,sz.002152,7.0,1.971712,0,7.002000000000001,1.9722756,广电运通,2428885725.0,17007057846.45
2019-03-20,sz.002152,6.94,1.9388029999999998,0,6.905999999999999,1.9420332,广电运通,2428885725.0,16773884816.849997
2019-03-27,sz.002152,6.87,1.9192470000000001,0,7.022,1.9617106000000004,广电运通,2428885725.0,17055635560.95
2019-01-02,sz.002181,3.61,1.064743,0,3.7,1.0912876,粤传媒,1161058174.0,4295915243.8
2019-01-09,sz.002181,4.84,1.427522,0,4.0760000000000005,1.2021858,粤传媒,1161058174.0,4732473117.224001
2019-01-16,sz.002181,4.7,1.3862299999999999,0,4.741999999999999,1.3986178,粤传媒,1161058174.0,5505737861.107999
2019-01-23,sz.002181,4.71,1.3891799999999999,0,4.878,1.4387299999999998,粤传媒,1161058174.0,5663641772.772
2019-01-30,sz.002181,4.0,1.17977,0,4.305999999999999,1.2700228,粤传媒,1161058174.0,4999516497.2439995
2019-02-13,sz.002181,4.38,1.291849,0,4.168,1.2293208,粤传媒,1161058174.0,4839290469.232
2019-02-20,sz.002181,4.56,1.344938,0,4.5379999999999985,1.3384496,粤传媒,1161058174.0,5268881993.611999
2019-02-27,sz.002181,5.24,1.545499,0,5.090000000000002,1.5012578,粤传媒,1161058174.0,5909786105.660002
2019-03-06,sz.002181,6.25,1.829918,0,5.5920000000000005,1.6439858,粤传媒,1161058174.0,6492637309.008
2019-03-13,sz.002181,6.78,1.985095,0,6.25,1.8299178,粤传媒,1161058174.0,7256613587.5
2019-03-20,sz.002181,6.89,2.017301,0,6.486000000000001,1.8990156,粤传媒,1161058174.0,7530623316.564001
2019-03-27,sz.002181,6.44,1.885547,0,6.7780000000000005,1.9845094000000003,粤传媒,1161058174.0,7869652303.372001
2019-01-02,sz.002195,3.69,1.884348,0,3.736,1.9078386,二三四五,4442964822.0,16598916574.992
2019-01-09,sz.002195,3.79,1.935414,0,3.7760000000000002,1.9282648,二三四五,4442964822.0,16776635167.872002
2019-01-16,sz.002195,3.88,1.9813740000000002,0,3.828,1.9548194,二三四五,4442964822.0,17007669338.616
2019-01-23,sz.002195,3.79,1.935414,0,3.824,1.9527768,二三四五,4442964822.0,16989897479.328
2019-01-30,sz.002195,3.68,1.879241,0,3.758,1.9190732,二三四五,4442964822.0,16696661801.076
2019-02-13,sz.002195,3.95,2.0171200000000002,0,3.756,1.9180518,二三四五,4442964822.0,16687775871.432
2019-02-20,sz.002195,4.01,2.04776,0,4.004,2.0446962,二三四五,4442964822.0,17789631147.288
2019-02-27,sz.002195,4.66,2.379691,0,4.428,2.2612174,二三四五,4442964822.0,19673448231.815998
2019-03-06,sz.002195,5.18,2.645236,0,4.9620000000000015,2.5339118,二三四五,4442964822.0,22045991446.764008
2019-03-13,sz.002195,5.66,2.890355,0,5.332000000000001,2.7228572,二三四五,4442964822.0,23689888430.904003
2019-03-20,sz.002195,5.92,3.023127,0,5.456,2.7861796,二三四五,4442964822.0,24240816068.832
2019-03-27,sz.002195,6.07,3.099727,0,6.096,3.1130042,二三四五,4442964822.0,27084313554.912
2019-01-02,sz.300017,8.22,2.358412,0,7.766,2.228154,网宿科技,2432818617.0,18893269379.622
2019-01-09,sz.300017,8.16,2.341197,0,8.262,2.3704620000000007,网宿科技,2432818617.0,20099947413.654
2019-01-16,sz.300017,8.0,2.295291,0,7.9620000000000015,2.2843886,网宿科技,2432818617.0,19370101828.554005
2019-01-23,sz.300017,7.74,2.220694,0,7.8660000000000005,2.256845,网宿科技,2432818617.0,19136551241.322002
2019-01-30,sz.300017,7.35,2.1087990000000003,0,7.673999999999999,2.2017582,网宿科技,2432818617.0,18669450066.857998
2019-02-13,sz.300017,8.34,2.3928409999999998,0,7.8839999999999995,2.2620093999999997,网宿科技,2432818617.0,19180341976.427998
2019-02-20,sz.300017,8.45,2.424402,0,8.354,2.3968582,网宿科技,2432818617.0,20323766726.418
2019-02-27,sz.300017,10.19,2.923627,0,9.85,2.8260774,网宿科技,2432818617.0,23963263377.45
2019-03-06,sz.300017,14.29,4.099964,0,11.982,3.4377726,网宿科技,2432818617.0,29150032668.893997
2019-03-13,sz.300017,14.02,4.022498000000001,0,15.578,4.4695062000000005,网宿科技,2432818617.0,37898448415.626
2019-03-20,sz.300017,13.58,3.8098650000000003,0,13.574000000000002,3.877257,网宿科技,2432818617.0,33023079907.158005
2019-03-27,sz.300017,12.53,3.5152879999999995,0,13.216,3.7077449999999996,网宿科技,2432818617.0,32152130842.272
2019-01-02,sz.300027,4.4,1.227443,0,4.652000000000001,1.2977421999999998,华谊兄弟,2794955919.0,13002134935.188004
2019-01-09,sz.300027,4.58,1.277657,0,4.542,1.2670563999999997,华谊兄弟,2794955919.0,12694689784.098
2019-01-16,sz.300027,4.69,1.308343,0,4.636000000000001,1.2932789999999998,华谊兄弟,2794955919.0,12957415640.484003
2019-01-23,sz.300027,4.55,1.269288,0,4.602,1.283794,华谊兄弟,2794955919.0,12862387139.238
2019-01-30,sz.300027,4.45,1.241392,0,4.632,1.2921632,华谊兄弟,2794955919.0,12946235816.807999
2019-02-13,sz.300027,4.67,1.302764,0,4.526000000000002,1.2625928,华谊兄弟,2794955919.0,12649970489.394005
2019-02-20,sz.300027,4.96,1.3836629999999999,0,4.85,1.3529772000000002,华谊兄弟,2794955919.0,13555536207.15
2019-02-27,sz.300027,5.44,1.517566,0,5.2780000000000005,1.4723739999999998,华谊兄弟,2794955919.0,14751777340.482002
2019-03-06,sz.300027,5.78,1.612414,0,5.612,1.5655482,华谊兄弟,2794955919.0,15685292617.428
2019-03-13,sz.300027,5.89,1.6431,0,5.888,1.6425421999999998,华谊兄弟,2794955919.0,16456700451.072
2019-03-20,sz.300027,5.77,1.609625,0,5.7700000000000005,1.6096244000000002,华谊兄弟,2794955919.0,16126895652.630001
2019-03-27,sz.300027,5.36,1.495249,0,5.5760000000000005,1.5555054,华谊兄弟,2794955919.0,15584674204.344002
2019-01-02,sz.300058,4.35,1.507298,0,4.37,1.5142280000000001,蓝色光标,2182115588.0,9535845119.56
2019-01-09,sz.300058,4.46,1.545418,0,4.434,1.5364086000000001,蓝色光标,2182115588.0,9675500517.192
2019-01-16,sz.300058,4.56,1.580068,0,4.5280000000000005,1.5689799999999998,蓝色光标,2182115588.0,9880619382.464
2019-01-23,sz.300058,4.22,1.462256,0,4.3180000000000005,1.496214,蓝色光标,2182115588.0,9422375108.984001
2019-01-30,sz.300058,3.86,1.3375139999999999,0,4.053999999999999,1.4047362,蓝色光标,2182115588.0,8846296593.751999
2019-02-13,sz.300058,4.24,1.469186,0,4.048,1.4026572000000002,蓝色光标,2182115588.0,8833203900.224
2019-02-20,sz.300058,4.42,1.531557,0,4.3439999999999985,1.5052228,蓝色光标,2182115588.0,9479110114.271997
2019-02-27,sz.300058,4.79,1.6597650000000002,0,4.7,1.6285792,蓝色光标,2182115588.0,10255943263.6
2019-03-06,sz.300058,5.38,1.8642029999999998,0,4.997999999999998,1.7318380000000002,蓝色光标,2182115588.0,10906213708.823997
2019-03-13,sz.300058,5.81,2.013201,0,5.662000000000001,1.9619182000000002,蓝色光标,2182115588.0,12355138459.256002
2019-03-20,sz.300058,5.78,2.002806,0,5.747999999999999,1.9917178,蓝色光标,2182115588.0,12542800399.824
2019-03-27,sz.300058,5.53,1.916179,0,5.724,1.9834016,蓝色光标,2182115588.0,12490429625.712
2019-01-02,sz.300205,8.24,2.793586,0,8.334,2.825455,天喻信息,430056000.0,3584086704.0
2019-01-09,sz.300205,8.89,3.013954,0,8.738000000000001,2.9624222,天喻信息,430056000.0,3757829328.0000005
2019-01-16,sz.300205,8.92,3.024125,0,8.868,3.0064956,天喻信息,430056000.0,3813736608.0
2019-01-23,sz.300205,8.41,2.851221,0,8.783999999999999,2.9780174,天喻信息,430056000.0,3777611903.9999995
2019-01-30,sz.300205,8.2,2.780025,0,8.406,2.8498648,天喻信息,430056000.0,3615050736.0000005
2019-02-13,sz.300205,8.68,2.942758,0,8.363999999999999,2.8356256,天喻信息,430056000.0,3596988383.9999995
2019-02-20,sz.300205,9.4,3.186858,0,9.014,3.0559936000000003,天喻信息,430056000.0,3876524783.9999995
2019-02-27,sz.300205,10.6,3.593691,0,10.254,3.4763876000000002,天喻信息,430056000.0,4409794224.0
2019-03-06,sz.300205,11.85,4.017476,0,11.446,3.8805086,天喻信息,430056000.0,4922420976.0
2019-03-13,sz.300205,11.75,3.9835730000000003,0,12.004,4.0696858,天喻信息,430056000.0,5162392224.0
2019-03-20,sz.300205,11.4,3.8649129999999996,0,11.624,3.9408554,天喻信息,430056000.0,4998970944.0
2019-03-27,sz.300205,11.74,3.9801830000000002,0,11.624,3.9408554,天喻信息,430056000.0,4998970944.0
2019-01-02,sz.300392,8.23,7.7395570000000005,0,7.958000000000001,7.4837666,腾信股份,384000000.0,3055872000.0000005
2019-01-09,sz.300392,7.21,6.780341,0,7.26,6.8273618,腾信股份,384000000.0,2787840000.0
2019-01-16,sz.300392,6.86,6.451199,0,7.025999999999999,6.607306200000001,腾信股份,384000000.0,2697983999.9999995
2019-01-23,sz.300392,6.74,6.33835,0,6.7139999999999995,6.3138992,腾信股份,384000000.0,2578176000.0
2019-01-30,sz.300392,6.62,6.225501,0,6.589999999999999,6.1972888,腾信股份,384000000.0,2530559999.9999995
2019-02-13,sz.300392,6.94,6.526431,0,6.659999999999998,6.2631169999999985,腾信股份,384000000.0,2557439999.9999995
2019-02-20,sz.300392,7.4,6.9590190000000005,0,7.183999999999998,6.755890600000002,腾信股份,384000000.0,2758655999.9999995
2019-02-27,sz.300392,8.08,7.598496000000001,0,8.368,7.869333800000001,腾信股份,384000000.0,3213312000.0
2019-03-06,sz.300392,9.01,8.473075999999999,0,8.466000000000001,7.961493800000001,腾信股份,384000000.0,3250944000.0000005
2019-03-13,sz.300392,9.08,8.538903999999999,0,8.966000000000001,8.4316978,腾信股份,384000000.0,3442944000.0000005
2019-03-20,sz.300392,8.7,8.181549,0,9.004,8.467433200000002,腾信股份,384000000.0,3457536000.0
2019-03-27,sz.300392,8.45,7.946447,0,8.597999999999999,8.085627599999999,腾信股份,384000000.0,3301631999.9999995
2019-01-02,sh.600060,8.31,0.781838,0,8.654,0.814203,海信视像,1308481222.0,11323596495.188
2019-01-09,sh.600060,8.88,0.8354659999999999,0,8.472000000000001,0.7970798000000001,海信视像,1308481222.0,11085452912.784002
2019-01-16,sh.600060,8.56,0.805359,0,8.592,0.8083698,海信视像,1308481222.0,11242470659.424
2019-01-23,sh.600060,8.91,0.838289,0,8.806000000000003,0.8285038,海信视像,1308481222.0,11522485640.932003
2019-01-30,sh.600060,8.72,0.820413,0,8.918000000000003,0.8390411999999999,海信视像,1308481222.0,11669035537.796003
2019-02-13,sh.600060,8.99,0.845815,0,8.584,0.8076171999999999,海信视像,1308481222.0,11232002809.647999
2019-02-20,sh.600060,9.14,0.859928,0,8.99,0.8458152,海信视像,1308481222.0,11763246185.78
2019-02-27,sh.600060,9.56,0.899443,0,9.384,0.8828841999999999,海信视像,1308481222.0,12278787787.248001
2019-03-06,sh.600060,12.55,1.180754,0,10.857999999999999,1.0215644000000002,海信视像,1308481222.0,14207489108.475998
2019-03-13,sh.600060,11.18,1.051859,0,11.456,1.0778264,海信视像,1308481222.0,14989960879.231998
2019-03-20,sh.600060,10.89,1.024575,0,10.822000000000001,1.0181771999999998,海信视像,1308481222.0,14160383784.484001
2019-03-27,sh.600060,10.48,0.986,0,10.816,1.0176128,海信视像,1308481222.0,14152532897.152
2019-01-02,sh.600088,8.33,2.897481,0,8.328,2.8967856,中视传媒,397706400.0,3312098899.2
2019-01-09,sh.600088,8.79,3.057486,0,8.59,2.9879189999999998,中视传媒,397706400.0,3416297976.0
2019-01-16,sh.600088,8.83,3.0714,0,8.828,3.0707042,中视传媒,397706400.0,3510952099.2
2019-01-23,sh.600088,8.79,3.057486,0,8.812000000000001,3.0651388,中视传媒,397706400.0,3504588796.8000007
2019-01-30,sh.600088,8.53,2.9670490000000003,0,8.856,3.0804438,中视传媒,397706400.0,3522087878.4
2019-02-13,sh.600088,8.97,3.120097,0,8.68,3.0192244,中视传媒,397706400.0,3452091552.0
2019-02-20,sh.600088,9.59,3.335756,0,9.242,3.2147087999999995,中视传媒,397706400.0,3675602548.8
2019-02-27,sh.600088,11.29,3.927079,0,10.92,3.7983792,中视传媒,397706400.0,4342953888.0
2019-03-06,sh.600088,12.32,4.285351,0,11.52,4.0070814,中视传媒,397706400.0,4581577728.0
2019-03-13,sh.600088,16.3,5.669741999999999,0,15.37,5.346253400000001,中视传媒,397706400.0,6112747368.0
2019-03-20,sh.600088,22.4,7.7915470000000004,0,18.958,6.594292200000001,中视传媒,397706400.0,7539717931.2
2019-03-27,sh.600088,20.56,7.151527000000001,0,22.322000000000006,7.764415799999999,中视传媒,397706400.0,8877602260.800003
2019-01-02,sh.600601,2.52,1.949534,0,2.542,1.9665538,方正科技,2194891204.0,5579413440.568
2019-01-09,sh.600601,2.71,2.096523,0,2.64,2.0423692,方正科技,2194891204.0,5794512778.56
2019-01-16,sh.600601,2.7,2.088787,0,2.69,2.0810504,方正科技,2194891204.0,5904257338.76
2019-01-23,sh.600601,2.67,2.065578,0,2.6860000000000004,2.077956,方正科技,2194891204.0,5895477773.944001
2019-01-30,sh.600601,2.6,2.0114240000000003,0,2.6639999999999997,2.0609362,方正科技,2194891204.0,5847190167.455999
2019-02-13,sh.600601,2.85,2.20483,0,2.7039999999999997,2.0918812,方正科技,2194891204.0,5934985815.615999
2019-02-20,sh.600601,2.91,2.251248,0,2.8760000000000003,2.2249444,方正科技,2194891204.0,6312507102.704
2019-02-27,sh.600601,3.18,2.460126,0,3.0980000000000003,2.396689,方正科技,2194891204.0,6799772949.992001
2019-03-06,sh.600601,3.6,2.7850490000000003,0,3.3200000000000003,2.568434,方正科技,2194891204.0,7287038797.280001
2019-03-13,sh.600601,3.82,2.955246,0,3.97,3.0712898,方正科技,2194891204.0,8713718079.880001
2019-03-20,sh.600601,4.21,3.25696,0,3.8739999999999997,2.9970220000000003,方正科技,2194891204.0,8503008524.296
2019-03-27,sh.600601,3.9,3.0171360000000003,0,4.002,3.0960456,方正科技,2194891204.0,8783954598.407999
2019-01-02,sh.600770,4.72,1.7247419999999998,0,4.8260000000000005,1.7634757999999997,综艺股份,1300000000.0,6273800000.000001
2019-01-09,sh.600770,5.11,1.8672529999999998,0,4.992,1.8241342,综艺股份,1300000000.0,6489600000.0
2019-01-16,sh.600770,5.29,1.933027,0,5.22,1.907448,综艺股份,1300000000.0,6786000000.0
2019-01-23,sh.600770,5.13,1.8745610000000001,0,5.158,1.8847928,综艺股份,1300000000.0,6705400000.0
2019-01-30,sh.600770,4.77,1.7430130000000001,0,5.074,1.854098,综艺股份,1300000000.0,6596200000.0
2019-02-13,sh.600770,5.26,1.9220650000000001,0,5.004,1.8285192,综艺股份,1300000000.0,6505199999.999999
2019-02-20,sh.600770,5.53,2.020726,0,5.4940000000000015,2.007571,综艺股份,1300000000.0,7142200000.000002
2019-02-27,sh.600770,6.18,2.2582430000000002,0,5.948,2.1734678,综艺股份,1300000000.0,7732400000.000001
2019-03-06,sh.600770,6.8,2.484798,0,6.3500000000000005,2.3203632,综艺股份,1300000000.0,8255000000.000001
2019-03-13,sh.600770,7.45,2.722316,0,7.292000000000001,2.6645808000000004,综艺股份,1300000000.0,9479600000.0
2019-03-20,sh.600770,7.09,2.590768,0,7.1560000000000015,2.6148848,综艺股份,1300000000.0,9302800000.000002
2019-03-27,sh.600770,7.14,2.609038,0,7.3,2.6675037999999995,综艺股份,1300000000.0,9490000000.0
2019-01-02,sh.600839,2.33,0.830413,0,2.326,0.8289874000000002,四川长虹,4616244222.0,10737384060.372
2019-01-09,sh.600839,2.5,0.891001,0,2.416,0.8610633999999999,四川长虹,4616244222.0,11152846040.352
2019-01-16,sh.600839,2.5,0.891001,0,2.4859999999999998,0.8860114000000001,四川长虹,4616244222.0,11475983135.891998
2019-01-23,sh.600839,2.45,0.873181,0,2.464,0.8781706,四川长虹,4616244222.0,11374425763.008
2019-01-30,sh.600839,2.37,0.844669,0,2.4160000000000004,0.8610633999999999,四川长虹,4616244222.0,11152846040.352001
2019-02-13,sh.600839,2.69,0.9587180000000001,0,2.492,0.8881499999999999,四川长虹,4616244222.0,11503680601.223999
2019-02-20,sh.600839,2.64,0.940897,0,2.636,0.9394714,四川长虹,4616244222.0,12168419769.192001
2019-02-27,sh.600839,2.85,1.015742,0,2.744,0.9779632,四川长虹,4616244222.0,12666974145.168001
2019-03-06,sh.600839,3.83,1.365014,0,3.2400000000000007,1.1547379999999998,四川长虹,4616244222.0,14956631279.280003
2019-03-13,sh.600839,3.75,1.336502,0,3.9819999999999998,1.4191868,四川长虹,4616244222.0,18381884492.003998
2019-03-20,sh.600839,3.62,1.29017,0,3.5940000000000003,1.2809035999999998,四川长虹,4616244222.0,16590781733.868002
2019-03-27,sh.600839,3.52,1.25453,0,3.702,1.3193948,四川长虹,4616244222.0,17089336109.844
2019-01-02,sh.600880,3.73,1.1160889999999999,0,3.756,1.1238692,博瑞传播,1093332092.0,4106555337.5519996
2019-01-09,sh.600880,3.9,1.166957,0,3.858,1.1543898,博瑞传播,1093332092.0,4218075210.936
2019-01-16,sh.600880,3.91,1.169949,0,3.912,1.1705473999999998,博瑞传播,1093332092.0,4277115143.904
2019-01-23,sh.600880,3.8,1.137035,0,3.87,1.1579802,博瑞传播,1093332092.0,4231195196.04
2019-01-30,sh.600880,3.26,0.975456,0,3.594,1.0753956,博瑞传播,1093332092.0,3929435538.648
2019-02-13,sh.600880,3.57,1.068214,0,3.4279999999999995,1.025725,博瑞传播,1093332092.0,3747942411.3759995
2019-02-20,sh.600880,3.73,1.1160889999999999,0,3.666,1.0969394,博瑞传播,1093332092.0,4008155449.272
2019-02-27,sh.600880,4.06,1.214832,0,3.924,1.1741381999999998,博瑞传播,1093332092.0,4290235129.008
2019-03-06,sh.600880,4.33,1.295621,0,4.172,1.2483445999999998,博瑞传播,1093332092.0,4561381487.823999
2019-03-13,sh.600880,4.44,1.328535,0,4.488,1.3428978,博瑞传播,1093332092.0,4906874428.896001
2019-03-20,sh.600880,4.46,1.3345200000000002,0,4.43,1.3255434,博瑞传播,1093332092.0,4843461167.559999
2019-03-27,sh.600880,4.42,1.322551,0,4.7139999999999995,1.4105216,博瑞传播,1093332092.0,5153967481.688
2019-01-02,sh.601999,5.08,1.312811,0,5.081999999999999,1.3133279999999998,出版传媒,550914700.0,2799748505.3999996
2019-01-09,sh.601999,5.47,1.413598,0,5.3260000000000005,1.3763843999999998,出版传媒,550914700.0,2934171692.2000003
2019-01-16,sh.601999,5.48,1.416182,0,5.46,1.4110136,出版传媒,550914700.0,3007994262.0
2019-01-23,sh.601999,5.38,1.390339,0,5.427999999999999,1.4027438,出版传媒,550914700.0,2990364991.5999994
2019-01-30,sh.601999,5.14,1.328317,0,5.32,1.374834,出版传媒,550914700.0,2930866204.0
2019-02-13,sh.601999,5.5,1.421351,0,5.327999999999999,1.3769014000000002,出版传媒,550914700.0,2935273521.6
2019-02-20,sh.601999,5.73,1.480789,0,5.6240000000000006,1.4533956000000001,出版传媒,550914700.0,3098344272.8
2019-02-27,sh.601999,6.2,1.60225,0,6.0760000000000005,1.5702048000000002,出版传媒,550914700.0,3347357717.2000003
2019-03-06,sh.601999,6.63,1.7133740000000002,0,6.4460000000000015,1.6658231999999995,出版传媒,550914700.0,3551196156.200001
2019-03-13,sh.601999,6.78,1.7521380000000002,0,6.676,1.7252614000000002,出版传媒,550914700.0,3677906537.2000003
2019-03-20,sh.601999,6.7,1.731464,0,6.596000000000001,1.7045872000000002,出版传媒,550914700.0,3633833361.200001
2019-03-27,sh.601999,6.49,1.6771939999999999,0,6.73,1.7392166,出版传媒,550914700.0,3707655931.0
2019-04-03,sz.000021,9.82,2.337729,0,9.562,2.27631,深科技,1471259363.0,14068182029.005999
2019-04-11,sz.000021,9.3,2.213939,0,9.448,2.2491714,深科技,1471259363.0,13900458461.624
2019-04-18,sz.000021,8.98,2.1377599999999997,0,9.06,2.156805,深科技,1471259363.0,13329609828.78
2019-04-25,sz.000021,8.49,1.987127,0,8.738000000000001,2.0523456,深科技,1471259363.0,12855864313.894001
2019-05-07,sz.000021,7.54,1.731137,0,7.9620000000000015,1.8427830000000003,深科技,1471259363.0,11714167048.206003
2019-05-14,sz.000021,7.99,1.834454,0,7.92,1.8183824,深科技,1471259363.0,11652374154.96
2019-05-21,sz.000021,8.83,2.027313,0,8.341999999999999,1.915271,深科技,1471259363.0,12273245606.145998
2019-05-28,sz.000021,8.76,2.011241,0,8.696,1.9965473999999999,深科技,1471259363.0,12794071420.647999
2019-06-04,sz.000021,8.66,1.9882819999999999,0,8.846,2.0309862,深科技,1471259363.0,13014760325.098
2019-06-12,sz.000021,8.61,1.976802,0,8.404,1.9295058,深科技,1471259363.0,12364463686.652
2019-06-19,sz.000021,8.21,1.8849650000000002,0,8.24,1.8918526000000002,深科技,1471259363.0,12123177151.12
2019-06-26,sz.000021,8.32,1.91022,0,8.378,1.9235364,深科技,1471259363.0,12326210943.214
2019-04-03,sz.000063,29.85,5.465699,0,29.658,5.430542600000001,中兴通讯,4192671843.0,124346261519.694
2019-04-11,sz.000063,30.39,5.564576000000001,0,30.261999999999997,5.5411384,中兴通讯,4192671843.0,126878635312.86598
2019-04-18,sz.000063,34.09,6.242066,0,32.495999999999995,5.9501957999999995,中兴通讯,4192671843.0,136245064210.12798
2019-04-25,sz.000063,33.65,6.1615,0,35.49,6.4984138,中兴通讯,4192671843.0,148797923708.07
2019-05-07,sz.000063,29.01,5.12741,0,31.624,5.675935600000002,中兴通讯,4192671843.0,132589054363.032
2019-05-14,sz.000063,29.95,5.293552,0,29.646,5.2398212,中兴通讯,4192671843.0,124295949457.578
2019-05-21,sz.000063,29.2,5.160992,0,29.146,5.151448,中兴通讯,4192671843.0,122199613536.078
2019-05-28,sz.000063,29.3,5.178667,0,28.912,5.1100892,中兴通讯,4192671843.0,121218528324.816
2019-06-04,sz.000063,30.5,5.3907620000000005,0,29.418000000000003,5.1995228,中兴通讯,4192671843.0,123340020277.37401
2019-06-12,sz.000063,31.47,5.562206,0,31.196000000000005,5.5137778000000015,中兴通讯,4192671843.0,130794590814.22803
2019-06-19,sz.000063,30.97,5.473833,0,30.478,5.386873999999999,中兴通讯,4192671843.0,127784252430.95401
2019-06-26,sz.000063,31.48,5.563974,0,31.652,5.5943742,中兴通讯,4192671843.0,132706449174.636
2019-04-03,sz.000066,10.8,5.249912999999999,0,10.658,5.1808868,中国长城,2936165560.0,31293652538.48
2019-04-11,sz.000066,9.95,4.8367260000000005,0,10.214000000000002,4.965057,中国长城,2936165560.0,29989995029.840008
2019-04-18,sz.000066,9.97,4.8464480000000005,0,9.86,4.792976400000001,中国长城,2936165560.0,28950592421.6
2019-04-25,sz.000066,9.05,4.399233000000001,0,9.52,4.6277013999999985,中国长城,2936165560.0,27952296131.199997
2019-05-07,sz.000066,8.26,3.851119,0,8.532,4.0480226,中国长城,2936165560.0,25051364557.920002
2019-05-14,sz.000066,9.0,4.196135,0,8.872,4.1364566,中国长城,2936165560.0,26049660848.32
2019-05-21,sz.000066,10.52,4.904816,0,9.544,4.4497680000000015,中国长城,2936165560.0,28022764104.640003
2019-05-28,sz.000066,10.26,4.783594,0,10.412,4.854462,中国长城,2936165560.0,30571355810.72
2019-06-04,sz.000066,9.21,4.294045,0,9.692,4.5187714,中国长城,2936165560.0,28457316607.52
2019-06-12,sz.000066,9.47,4.415266,0,9.254,4.314559000000001,中国长城,2936165560.0,27171276092.239998
2019-06-19,sz.000066,9.11,4.247421,0,9.146,4.2642056,中国长城,2936165560.0,26854170211.760002
2019-06-26,sz.000066,9.91,4.620411,0,9.73,4.536487999999999,中国长城,2936165560.0,28568890898.800003
2019-04-03,sz.000100,4.11,1.8262080000000003,0,4.089999999999999,1.8173214,TCL科技,13549648507.0,55418062393.62999
2019-04-11,sz.000100,3.91,1.737341,0,4.012,1.7826631999999998,TCL科技,13549648507.0,54361189810.08399
2019-04-18,sz.000100,3.82,1.697352,0,3.878,1.7231227999999998,TCL科技,13549648507.0,52545536910.146
2019-04-25,sz.000100,3.66,1.595275,0,3.758,1.6571220000000002,TCL科技,13549648507.0,50919579089.306
