date,code,close,pbMRQ,isST,ave_close,ave_pbMRQ,code_name
2018-07-20,sz.002151,26.3500,3.125513,0,26.548000000000002,3.148999,北斗星通
2018-07-27,sz.002151,26.4400,3.136188,0,26.74,3.1717730000000004,北斗星通
2018-08-03,sz.002151,24.8700,2.949962,0,25.607999999999997,3.0375004000000003,北斗星通
2018-08-10,sz.002151,25.2200,2.991478,0,24.912,2.9549442,北斗星通
2018-08-17,sz.002151,24.0300,2.850325,0,24.806,2.9423708,北斗星通
2018-08-24,sz.002151,24.4400,2.898958,0,24.482,2.9039396,北斗星通
2018-08-31,sz.002151,24.6100,2.912568,0,24.928,2.9528896000000002,北斗星通
2018-09-07,sz.002151,24.9700,2.955174,0,24.964,2.9544637999999996,北斗星通
2018-09-14,sz.002151,25.1900,2.981211,0,25.356,3.0008565999999997,北斗星通
2018-09-21,sz.002151,24.6600,2.918486,0,24.55,2.9054674,北斗星通
2018-10-08,sz.002151,23.8600,2.823807,0,24.497999999999998,2.8993134,北斗星通
2018-10-15,sz.002151,20.3500,2.408402,0,22.116000000000003,2.6174062,北斗星通
2018-10-22,sz.002151,20.9000,2.473494,0,20.233999999999998,2.3946732,北斗星通
2018-10-29,sz.002151,19.7800,2.312894,0,20.024,2.3414248,北斗星通
2018-11-05,sz.002151,20.6600,2.415793,0,20.374000000000002,2.3823508,北斗星通
2018-11-12,sz.002151,20.6500,2.414624,0,20.583999999999996,2.4069063999999996,北斗星通
2018-11-19,sz.002151,21.6400,2.529098,0,21.222,2.4807408,北斗星通
2018-11-26,sz.002151,21.7300,2.539617,0,22.334,2.6102074,北斗星通
2018-12-03,sz.002151,22.0500,2.577016,0,21.938000000000002,2.5639262,北斗星通
2018-12-10,sz.002151,21.0900,2.464819,0,21.612000000000002,2.525826,北斗星通
2018-12-17,sz.002151,20.3300,2.375997,0,20.924,2.4454186,北斗星通
2018-12-24,sz.002151,20.2400,2.365478,0,20.169999999999995,2.3572973999999998,北斗星通
2019-01-02,sz.002151,22.0200,2.573510,0,20.738,2.4236804,北斗星通
2019-01-09,sz.002151,21.9300,2.562991,0,22.374000000000002,2.6148822000000003,北斗星通
2019-01-16,sz.002151,21.7500,2.541954,0,21.96,2.5664974000000003,北斗星通
2019-01-23,sz.002151,21.4500,2.506893,0,21.644,2.529566,北斗星通
2019-01-30,sz.002151,20.5700,2.404046,0,20.97,2.4507945999999996,北斗星通
2019-02-13,sz.002151,22.1200,2.585197,0,21.312,2.4907648,北斗星通
2019-02-20,sz.002151,24.5400,2.868026,0,23.254,2.717729,北斗星通
2019-02-27,sz.002151,25.1800,2.942823,0,24.848000000000003,2.9040222,北斗星通
2019-03-06,sz.002151,26.0300,3.042164,0,25.502,2.980456,北斗星通
2019-03-13,sz.002151,26.9000,3.143842,0,27.042,3.160438,北斗星通
2019-03-20,sz.002151,26.2800,3.071382,0,26.238,3.0664732,北斗星通
2019-03-27,sz.002151,25.3900,2.967366,0,26.236,3.0662396000000003,北斗星通
2019-04-03,sz.002151,27.3800,3.481803,0,26.618000000000002,3.3331628,北斗星通
2019-04-11,sz.002151,26.1700,3.327932,0,26.846000000000004,3.4138965999999997,北斗星通
2019-04-18,sz.002151,26.9200,3.423307,0,26.820000000000004,3.4105902,北斗星通
2019-04-25,sz.002151,24.9700,3.175333,0,25.971999999999998,3.3027534000000003,北斗星通
2019-05-07,sz.002151,21.7500,2.649340,0,23.178000000000004,2.904061,北斗星通
2019-05-14,sz.002151,22.9400,2.794293,0,22.418,2.7307086000000003,北斗星通
2019-05-21,sz.002151,25.6700,3.126831,0,24.548,2.9901614000000003,北斗星通
2019-05-28,sz.002151,25.8600,3.149974,0,25.314,3.0834668,北斗星通
2019-06-04,sz.002151,24.1700,2.944118,0,25.284,3.0798124000000002,北斗星通
2019-06-12,sz.002151,24.0500,2.929500,0,23.782000000000004,2.8968556,北斗星通
2019-06-19,sz.002151,23.4800,2.860070,0,23.546,2.8681088000000003,北斗星通
2019-06-26,sz.002151,23.8200,2.901484,0,23.968,2.9195119999999997,北斗星通
2019-07-03,sz.002151,24.0200,2.925846,0,23.815999999999995,2.9009970000000003,北斗星通
2019-07-10,sz.002151,23.2500,2.832053,0,23.57,2.8710324,北斗星通
2019-07-17,sz.002151,23.7100,2.888086,0,23.701999999999998,2.8871112,北斗星通
2019-07-24,sz.002151,22.9500,2.795511,0,22.93,2.7930748,北斗星通
2019-07-31,sz.002151,22.9300,2.793075,0,23.003999999999998,2.8020883999999997,北斗星通
2019-08-07,sz.002151,21.3100,2.595745,0,21.852,2.6617650000000004,北斗星通
2019-08-14,sz.002151,21.4300,2.610362,0,21.328000000000003,2.5979371999999996,北斗星通
2019-08-21,sz.002151,21.9900,2.678574,0,21.854,2.6620084,北斗星通
2019-08-28,sz.002151,22.1000,2.703396,0,21.944,2.6820081999999994,北斗星通
2019-09-04,sz.002151,22.8100,2.790247,0,22.764000000000003,2.7846204,北斗星通
2019-09-11,sz.002151,23.4300,2.866089,0,23.310000000000002,2.8514102,北斗星通
2019-09-19,sz.002151,23.9700,2.932145,0,23.778,2.9086586000000003,北斗星通
2019-09-26,sz.002151,22.3400,2.732754,0,23.544,2.8800344000000004,北斗星通
2019-10-10,sz.002151,22.0900,2.702173,0,22.080000000000002,2.7009498,北斗星通
2019-10-17,sz.002151,21.7400,2.659359,0,21.942,2.6840688000000004,北斗星通
2019-10-24,sz.002151,21.3100,2.603342,0,21.418,2.6192868000000002,北斗星通
2019-10-31,sz.002151,21.1500,2.649333,0,21.46,2.6613736,北斗星通
2019-11-07,sz.002151,21.8600,2.738270,0,21.696,2.7177268,北斗星通
2019-11-14,sz.002151,21.0800,2.640564,0,21.112000000000002,2.6445725999999996,北斗星通
2019-11-21,sz.002151,21.4000,2.680649,0,21.022000000000002,2.6332988,北斗星通
2019-11-28,sz.002151,20.7400,2.597974,0,20.918,2.6202712,北斗星通
2019-12-05,sz.002151,21.4500,2.686912,0,21.088,2.641566,北斗星通
2019-12-12,sz.002151,22.2200,2.783365,0,21.895999999999997,2.7427794,北斗星通
2019-12-19,sz.002151,23.6700,2.964998,0,23.178,2.903368,北斗星通
2019-12-26,sz.002151,24.1700,3.027630,0,23.778,2.9785264000000002,北斗星通
2020-01-03,sz.002151,26.7900,3.355821,0,25.594,3.2060056,北斗星通
2020-01-10,sz.002151,26.4000,3.306968,0,26.786,3.3553202,北斗星通
2020-01-17,sz.002151,25.2500,3.162915,0,25.083999999999996,3.142121,北斗星通
2020-02-03,sz.002151,24.0800,3.016356,0,26.018,3.2591176000000006,北斗星通
2020-02-10,sz.002151,26.7700,3.353316,0,26.3,3.294442,北斗星通
2020-02-17,sz.002151,29.3000,3.670234,0,26.954,3.3763646,北斗星通
2020-02-24,sz.002151,30.0000,3.757919,0,29.279999999999994,3.6677286000000002,北斗星通
2020-03-02,sz.002151,30.1400,3.775456,0,31.696000000000005,3.9703664000000005,北斗星通
2020-03-09,sz.002151,28.8000,3.607602,0,30.022000000000002,3.7606741999999995,北斗星通
2020-03-16,sz.002151,29.0500,3.638918,0,30.387999999999998,3.8065212,北斗星通
2020-03-23,sz.002151,25.7900,3.230557,0,28.536,3.5745322,北斗星通
2020-03-30,sz.002151,24.7300,3.097778,0,25.647999999999996,3.2127700000000003,北斗星通
2020-04-07,sz.002151,27.2500,3.413443,0,25.68,3.2167786,北斗星通
2020-04-14,sz.002151,28.8100,3.608855,0,28.112000000000002,3.5214203999999993,北斗星通
2020-04-21,sz.002151,30.2400,3.787982,0,29.462,3.6905267999999998,北斗星通
2020-04-28,sz.002151,28.4300,4.300614,0,28.977999999999998,3.7777708000000003,北斗星通
2018-04-10,sz.002152,7.1000,1.939632,0,7.081999999999999,1.9347142000000002,广电运通
2018-04-17,sz.002152,7.4900,2.046175,0,7.480000000000001,2.0434430000000003,广电运通
2018-04-24,sz.002152,7.9000,2.158182,0,7.824,2.1374194,广电运通
2018-05-03,sz.002152,7.4800,2.047584,0,7.580000000000001,2.074958,广电运通
2018-05-10,sz.002152,7.5200,2.058533,0,7.56,2.0694830000000004,广电运通
2018-05-17,sz.002152,7.4100,2.028422,0,7.358,2.0141872,广电运通
2018-05-24,sz.002152,7.5800,2.074958,0,7.57,2.0722204,广电运通
2018-05-31,sz.002152,7.2900,1.995573,0,7.44,2.0366342000000004,广电运通
2018-06-07,sz.002152,7.2200,1.976411,0,7.358,2.014187,广电运通
2018-06-14,sz.002152,6.9800,1.910713,0,7.06,1.9326126,广电运通
2018-06-22,sz.002152,5.6600,1.549375,0,6.0280000000000005,1.6501118,广电运通
2018-06-29,sz.002152,5.8800,1.609598,0,5.736,1.5701792,广电运通
2018-07-06,sz.002152,5.6600,1.549375,0,5.726,1.5674416,广电运通
2018-07-13,sz.002152,5.5700,1.524738,0,5.619999999999999,1.538425,广电运通
2018-07-20,sz.002152,5.7300,1.568537,0,5.672000000000001,1.5526596,广电运通
2018-07-27,sz.002152,6.0000,1.642447,0,5.928,1.6227374,广电运通
2018-08-03,sz.002152,5.3900,1.475465,0,5.67,1.5521124,广电运通
2018-08-10,sz.002152,5.4200,1.483677,0,5.279999999999999,1.4453532,广电运通
2018-08-17,sz.002152,5.2100,1.426191,0,5.3759999999999994,1.4716324,广电运通
2018-08-24,sz.002152,5.8400,1.654397,0,5.506,1.5392744,广电运通
2018-08-31,sz.002152,5.5300,1.566578,0,5.726000000000001,1.6221024,广电运通
2018-09-07,sz.002152,5.7800,1.637400,0,5.750000000000001,1.6289012,广电运通
2018-09-14,sz.002152,5.9300,1.679893,0,5.8759999999999994,1.6645954,广电运通
2018-09-21,sz.002152,6.0600,1.716720,0,5.938,1.6821594000000002,广电运通
2018-10-08,sz.002152,6.2000,1.756381,0,6.231999999999999,1.7654457999999997,广电运通
2018-10-15,sz.002152,5.8100,1.645899,0,5.982,1.6946241999999998,广电运通
2018-10-22,sz.002152,6.2100,1.759213,0,5.8340000000000005,1.6526974000000003,广电运通
2018-10-29,sz.002152,5.5300,1.557653,0,5.932,1.6786743999999998,广电运通
2018-11-05,sz.002152,5.9400,1.673139,0,5.7940000000000005,1.6320143999999999,广电运通
2018-11-12,sz.002152,5.8700,1.653422,0,5.798,1.6331412,广电运通
2018-11-19,sz.002152,6.0900,1.715390,0,6.085999999999999,1.7142632,广电运通
2018-11-26,sz.002152,5.9300,1.670322,0,5.99,1.6872224000000002,广电运通
2018-12-03,sz.002152,6.0000,1.690039,0,5.906,1.6635616,广电运通
2018-12-10,sz.002152,5.6800,1.599904,0,5.79,1.6308878,广电运通
2018-12-17,sz.002152,5.6100,1.580187,0,5.686,1.6015938000000003,广电运通
2018-12-24,sz.002152,5.6100,1.580187,0,5.552,1.5638494,广电运通
2019-01-02,sz.002152,5.5900,1.574553,0,5.632,1.5863836,广电运通
2019-01-09,sz.002152,5.7700,1.625254,0,5.744000000000001,1.6179305999999998,广电运通
2019-01-16,sz.002152,5.7600,1.622438,0,5.723999999999999,1.6122975999999998,广电运通
2019-01-23,sz.002152,5.5900,1.574553,0,5.662,1.5948336,广电运通
2019-01-30,sz.002152,5.3200,1.498501,0,5.462000000000001,1.538499,广电运通
2019-02-13,sz.002152,5.7800,1.628071,0,5.545999999999999,1.5621596,广电运通
2019-02-20,sz.002152,5.9000,1.661872,0,5.859999999999999,1.6506048,广电运通
2019-02-27,sz.002152,6.5400,1.842143,0,6.294,1.7728512000000003,广电运通
2019-03-06,sz.002152,6.9200,1.949178,0,6.7620000000000005,1.9046738,广电运通
2019-03-13,sz.002152,7.0000,1.971712,0,7.002,1.9722756000000001,广电运通
2019-03-20,sz.002152,6.9400,1.938803,0,6.905999999999999,1.9420332000000002,广电运通
2019-03-27,sz.002152,6.8700,1.919247,0,7.022,1.9617106000000004,广电运通
2019-04-03,sz.002152,7.6000,2.123184,0,7.444,2.0796032,广电运通
2019-04-11,sz.002152,7.1400,1.994676,0,7.453999999999999,2.082397,广电运通
2019-04-18,sz.002152,7.0800,1.977914,0,7.164,2.0013808,广电运通
2019-04-25,sz.002152,6.7000,1.871755,0,6.938,1.9382442000000002,广电运通
2019-05-07,sz.002152,6.4700,1.739393,0,6.702,1.827728,广电运通
2019-05-14,sz.002152,6.4800,1.742082,0,6.530000000000001,1.7555236,广电运通
2019-05-21,sz.002152,6.6700,1.793161,0,6.612,1.7775683999999998,广电运通
2019-05-28,sz.002152,6.7300,1.809292,0,6.619999999999999,1.7797193999999998,广电运通
2019-06-04,sz.002152,6.5200,1.752835,0,6.602000000000001,1.77488,广电运通
2019-06-12,sz.002152,6.6300,1.782408,0,6.538000000000001,1.7576741999999999,广电运通
2019-06-19,sz.002152,6.6600,1.790473,0,6.638,1.7845583999999999,广电运通
2019-06-26,sz.002152,6.8600,1.844241,0,6.903999999999999,1.8560697999999998,广电运通
2019-07-03,sz.002152,6.7300,1.809292,0,6.897999999999999,1.8544566,广电运通
2019-07-10,sz.002152,6.4600,1.736705,0,6.608,1.7764932000000002,广电运通
2019-07-17,sz.002152,6.5800,1.768966,0,6.57,1.7662774000000003,广电运通
2019-07-24,sz.002152,6.7400,1.811980,0,6.5600000000000005,1.763589,广电运通
2019-07-31,sz.002152,6.9200,1.860371,0,6.82,1.8334872,广电运通
2019-08-07,sz.002152,6.4700,1.739393,0,6.661999999999999,1.7910106,广电运通
2019-08-14,sz.002152,6.5300,1.755524,0,6.462000000000001,1.7372426,广电运通
2019-08-21,sz.002152,6.8600,1.844241,0,6.718000000000001,1.8060656000000002,广电运通
2019-08-28,sz.002152,6.9100,1.857683,0,6.958,1.870587,广电运通
2019-09-04,sz.002152,7.0600,1.931105,0,6.965999999999999,1.9053934,广电运通
2019-09-11,sz.002152,7.2500,1.983075,0,7.302,1.9972986,广电运通
2019-09-19,sz.002152,7.2900,1.994016,0,7.359999999999999,2.0131632,广电运通
2019-09-26,sz.002152,7.4800,2.045986,0,7.616,2.0831862,广电运通
2019-10-10,sz.002152,9.1100,2.491836,0,8.852,2.4212662000000003,广电运通
2019-10-17,sz.002152,8.3000,2.270279,0,8.574000000000002,2.3452256,广电运通
2019-10-24,sz.002152,8.4100,2.300367,0,8.334,2.2795788000000003,广电运通
2019-10-31,sz.002152,9.4500,2.550729,0,9.268,2.5016038000000003,广电运通
2019-11-07,sz.002152,8.9000,2.402274,0,9.01,2.4319648000000003,广电运通
2019-11-14,sz.002152,8.4300,2.275412,0,8.416,2.2716334,广电运通
2019-11-21,sz.002152,8.3600,2.256518,0,8.318,2.2451812,广电运通
2019-11-28,sz.002152,7.8100,2.108063,0,7.914,2.1361342,广电运通
2019-12-05,sz.002152,8.0500,2.172843,0,7.859999999999999,2.1215584,广电运通
2019-12-12,sz.002152,8.3100,2.243022,0,8.248000000000001,2.226287,广电运通
2019-12-19,sz.002152,8.9400,2.413070,0,8.749999999999998,2.3617858000000003,广电运通
2019-12-26,sz.002152,9.3600,2.526436,0,8.863999999999999,2.3925564,广电运通
2020-01-03,sz.002152,9.7400,2.629005,0,9.642,2.602553,广电运通
2020-01-10,sz.002152,10.4300,2.815249,0,10.233999999999998,2.762345,广电运通
2020-01-17,sz.002152,10.8400,2.925915,0,10.725999999999999,2.8951444,广电运通
2020-02-03,sz.002152,9.1200,2.461656,0,10.251999999999999,2.7672032,广电运通
2020-02-10,sz.002152,9.7200,2.623607,0,9.336,2.5199582,广电运通
2020-02-17,sz.002152,10.2600,2.769363,0,9.956,2.6873078,广电运通
2020-02-24,sz.002152,11.0900,2.993395,0,10.518,2.8390016,广电运通
2020-03-02,sz.002152,9.9600,2.688387,0,10.144,2.7380522000000003,广电运通
2020-03-09,sz.002152,9.3200,2.515639,0,10.014,2.7029628000000003,广电运通
2020-03-16,sz.002152,8.4000,2.267315,0,9.154,2.4708332,广电运通
2020-03-23,sz.002152,9.0900,2.453558,0,8.716,2.3526088,广电运通
2020-03-30,sz.002152,8.8200,2.380680,0,9.446,2.5496489999999996,广电运通
2020-04-07,sz.002152,9.6900,2.578520,0,8.936,2.3778798,广电运通
2020-04-14,sz.002152,9.2800,2.469418,0,9.404,2.5024148000000004,广电运通
2020-04-21,sz.002152,12.1800,3.241112,0,10.92,2.9058244,广电运通
2020-04-28,sz.002152,12.4800,3.320942,0,13.081999999999999,3.4811347999999995,广电运通
2018-04-10,sz.002181,4.3500,1.354373,0,4.345999999999999,1.3531276,粤传媒
2018-04-17,sz.002181,5.3000,1.650155,0,4.648000000000001,1.4471548,粤传媒
2018-04-24,sz.002181,6.0100,1.781327,0,5.698,1.7239098,粤传媒
2018-05-03,sz.002181,5.6700,1.682312,0,5.984,1.7743186000000002,粤传媒
2018-05-10,sz.002181,5.5700,1.652642,0,5.608,1.6639165999999999,粤传媒
2018-05-17,sz.002181,5.1500,1.528026,0,5.234,1.5529492,粤传媒
2018-05-24,sz.002181,5.4100,1.605169,0,5.272,1.564224,粤传媒
2018-05-31,sz.002181,5.3400,1.584400,0,5.534,1.6419606000000002,粤传媒
2018-06-07,sz.002181,4.7800,1.418246,0,4.87,1.444949,粤传媒
2018-06-14,sz.002181,4.7500,1.409344,0,4.859999999999999,1.4419818,粤传媒
2018-06-22,sz.002181,4.1300,1.225388,0,4.352,1.2912564,粤传媒
2018-06-29,sz.002181,4.1100,1.219454,0,4.07,1.2075858,粤传媒
2018-07-06,sz.002181,4.0100,1.189783,0,4.122,1.223014,粤传媒
2018-07-13,sz.002181,4.1100,1.219454,0,4.0920000000000005,1.2141132,粤传媒
2018-07-20,sz.002181,4.1200,1.222421,0,4.1080000000000005,1.2188604,粤传媒
2018-07-27,sz.002181,4.2800,1.269893,0,4.2540000000000004,1.2621790000000002,粤传媒
2018-08-03,sz.002181,3.8800,1.151212,0,4.055999999999999,1.2034318000000002,粤传媒
2018-08-10,sz.002181,3.8500,1.142311,0,3.806,1.129256,粤传媒
2018-08-17,sz.002181,3.6200,1.074069,0,3.7739999999999996,1.1197613999999998,粤传媒
2018-08-24,sz.002181,3.6500,1.082970,0,3.6419999999999995,1.0805964,粤传媒
2018-08-31,sz.002181,3.7000,1.087798,0,3.6700000000000004,1.0849606,粤传媒
2018-09-07,sz.002181,3.7000,1.087798,0,3.6439999999999997,1.071334,粤传媒
2018-09-14,sz.002181,3.5900,1.055458,0,3.5839999999999996,1.053694,粤传媒
2018-09-21,sz.002181,3.7900,1.114258,0,3.6239999999999997,1.0654539999999997,粤传媒
2018-10-08,sz.002181,3.5200,1.034878,0,3.6620000000000004,1.076626,粤传媒
2018-10-15,sz.002181,3.0200,0.887878,0,3.2600000000000002,0.9584379999999999,粤传媒
2018-10-22,sz.002181,3.1100,0.914338,0,2.98,0.876118,粤传媒
2018-10-29,sz.002181,3.0900,0.908458,0,3.1060000000000003,0.9131620000000001,粤传媒
2018-11-05,sz.002181,3.3000,0.973311,0,3.186,0.9391004000000001,粤传媒
2018-11-12,sz.002181,3.5300,1.041147,0,3.378,0.996316,粤传媒
2018-11-19,sz.002181,3.8500,1.135529,0,3.7340000000000004,1.1013156,粤传媒
2018-11-26,sz.002181,4.0800,1.203366,0,4.204000000000001,1.2399388,粤传媒
2018-12-03,sz.002181,4.0800,1.203366,0,4.136,1.2198826,粤传媒
2018-12-10,sz.002181,4.1900,1.235810,0,4.232,1.248197,粤传媒
2018-12-17,sz.002181,4.0000,1.179770,0,4.154000000000001,1.2251914,粤传媒
2018-12-24,sz.002181,3.8500,1.135529,0,3.8900000000000006,1.1473268,粤传媒
2019-01-02,sz.002181,3.6100,1.064743,0,3.7,1.0912876,粤传媒
2019-01-09,sz.002181,4.8400,1.427522,0,4.0760000000000005,1.2021858,粤传媒
2019-01-16,sz.002181,4.7000,1.386230,0,4.741999999999999,1.3986178,粤传媒
2019-01-23,sz.002181,4.7100,1.389180,0,4.878,1.43873,粤传媒
2019-01-30,sz.002181,4.0000,1.179770,0,4.305999999999999,1.2700228,粤传媒
2019-02-13,sz.002181,4.3800,1.291849,0,4.168,1.2293208,粤传媒
2019-02-20,sz.002181,4.5600,1.344938,0,4.537999999999999,1.3384496000000001,粤传媒
2019-02-27,sz.002181,5.2400,1.545499,0,5.090000000000001,1.5012578,粤传媒
2019-03-06,sz.002181,6.2500,1.829918,0,5.5920000000000005,1.6439858,粤传媒
2019-03-13,sz.002181,6.7800,1.985095,0,6.25,1.8299177999999998,粤传媒
2019-03-20,sz.002181,6.8900,2.017301,0,6.486,1.8990155999999998,粤传媒
2019-03-27,sz.002181,6.4400,1.885547,0,6.7780000000000005,1.9845094000000003,粤传媒
2019-04-03,sz.002181,6.3600,1.862124,0,6.352,1.8597819999999998,粤传媒
2019-04-11,sz.002181,5.8500,1.712803,0,6.034000000000001,1.7666759999999997,粤传媒
2019-04-18,sz.002181,5.8600,1.715731,0,5.912000000000001,1.7309559999999997,粤传媒
2019-04-25,sz.002181,5.7500,1.683524,0,5.976,1.7496940000000003,粤传媒
2019-05-07,sz.002181,4.8800,1.420709,0,5.03,1.4678166000000001,粤传媒
2019-05-14,sz.002181,5.0000,1.455644,0,4.9719999999999995,1.4474922,粤传媒
2019-05-21,sz.002181,5.0500,1.470200,0,5.074,1.4771874,粤传媒
2019-05-28,sz.002181,5.1300,1.493491,0,5.042,1.4678714,粤传媒
2019-06-04,sz.002181,4.7200,1.374128,0,4.922,1.432936,粤传媒
2019-06-12,sz.002181,4.7300,1.377039,0,4.6259999999999994,1.3467618,粤传媒
2019-06-19,sz.002181,4.7300,1.377039,0,4.72,1.374128,粤传媒
2019-06-26,sz.002181,4.8600,1.414886,0,4.896,1.4253666,粤传媒
2019-07-03,sz.002181,4.8000,1.397418,0,4.843999999999999,1.4102278000000001,粤传媒
2019-07-10,sz.002181,4.5300,1.318813,0,4.586,1.3351165999999999,粤传媒
2019-07-17,sz.002181,4.6100,1.342104,0,4.58,1.33337,粤传媒
2019-07-24,sz.002181,4.5200,1.315902,0,4.532,1.3193958,粤传媒
2019-07-31,sz.002181,4.4600,1.298434,0,4.508000000000001,1.3124084,粤传媒
2019-08-07,sz.002181,3.9800,1.158693,0,4.202,1.2233232,粤传媒
2019-08-14,sz.002181,3.9900,1.161604,0,3.9840000000000004,1.1598572,粤传媒
2019-08-21,sz.002181,4.4500,1.295523,0,4.1979999999999995,1.2221588,粤传媒
2019-08-28,sz.002181,4.4300,1.289701,0,4.406,1.2827134,粤传媒
2019-09-04,sz.002181,4.7000,1.358488,0,4.619999999999999,1.339133,粤传媒
2019-09-11,sz.002181,4.6600,1.346926,0,4.68,1.3527069999999999,粤传媒
2019-09-19,sz.002181,4.5500,1.315132,0,4.598,1.3290060000000001,粤传媒
2019-09-26,sz.002181,4.1900,1.211078,0,4.39,1.2688856000000002,粤传媒
2019-10-10,sz.002181,4.3200,1.248653,0,4.264,1.2324668,粤传媒
2019-10-17,sz.002181,4.9400,1.427858,0,4.92,1.4220770000000003,粤传媒
2019-10-24,sz.002181,5.4200,1.551764,0,5.208,1.4965791999999998,粤传媒
2019-10-31,sz.002181,5.0400,1.442968,0,5.124,1.4670178,粤传媒
2019-11-07,sz.002181,5.2700,1.508818,0,5.218,1.4939304,粤传媒
2019-11-14,sz.002181,4.6400,1.328447,0,4.792,1.3719652,粤传媒
2019-11-21,sz.002181,4.9100,1.405749,0,4.824,1.381127,粤传媒
2019-11-28,sz.002181,4.7000,1.345625,0,4.776,1.3673845999999998,粤传媒
2019-12-05,sz.002181,4.7500,1.359941,0,4.715999999999999,1.3502062000000001,粤传媒
2019-12-12,sz.002181,4.9700,1.422927,0,5.008,1.4338066,粤传媒
2019-12-19,sz.002181,5.4200,1.551764,0,5.19,1.4859141999999999,粤传媒
2019-12-26,sz.002181,5.9600,1.706368,0,5.386,1.5420295999999998,粤传媒
2020-01-03,sz.002181,6.0900,1.743587,0,5.924,1.6960604,粤传媒
2020-01-10,sz.002181,5.8700,1.680600,0,6.156,1.7624830000000002,粤传媒
2020-01-17,sz.002181,6.2300,1.783669,0,5.996,1.7166742,粤传媒
2020-02-03,sz.002181,4.9400,1.414338,0,5.5520000000000005,1.5895555999999997,粤传媒
2020-02-10,sz.002181,5.3500,1.531723,0,5.12,1.4658730000000002,粤传媒
2020-02-17,sz.002181,5.2500,1.503092,0,5.188,1.4853414,粤传媒
2020-02-24,sz.002181,5.5900,1.600435,0,5.46,1.5700872000000001,粤传媒
2020-03-02,sz.002181,5.2100,1.491640,0,5.286,1.5133991999999998,粤传媒
2020-03-09,sz.002181,5.4700,1.574909,0,5.516,1.5810148,粤传媒
2020-03-16,sz.002181,4.9300,1.419433,0,5.273999999999999,1.5184769999999999,粤传媒
2020-03-23,sz.002181,4.5000,1.295629,0,4.728,1.361274,粤传媒
2020-03-30,sz.002181,4.4900,1.292750,0,4.612,1.3278756,粤传媒
2020-04-07,sz.002181,4.7000,1.353212,0,4.546,1.308873,粤传媒
2020-04-14,sz.002181,4.7100,1.356092,0,4.746,1.3664566000000002,粤传媒
2020-04-21,sz.002181,4.6700,1.344575,0,4.626,1.3319063999999998,粤传媒
2020-04-28,sz.002181,4.5400,1.304698,0,4.638,1.3343804000000001,粤传媒
2018-04-10,sz.002195,5.6300,2.625879,0,5.714,2.665057,二三四五
2018-04-17,sz.002195,6.3000,2.938372,0,6.08,2.8357622,二三四五
2018-04-24,sz.002195,7.1300,3.089865,0,6.614,2.9518426,二三四五
2018-05-03,sz.002195,7.1500,3.098532,0,7.274000000000001,3.1522686,二三四五
2018-05-10,sz.002195,6.8800,2.981524,0,6.846000000000001,2.9667902,二三四五
2018-05-17,sz.002195,7.0700,3.063863,0,6.851999999999999,2.9693904,二三四五
2018-05-24,sz.002195,6.7100,2.907853,0,6.888,2.9849912,二三四五
2018-05-31,sz.002195,5.9400,2.574165,0,5.954,2.5802322,二三四五
2018-06-07,sz.002195,5.7700,2.500494,0,5.8660000000000005,2.5420962,二三四五
2018-06-14,sz.002195,5.4800,2.372315,0,5.568,2.411434,二三四五
2018-06-22,sz.002195,3.9600,2.228591,0,4.726000000000001,2.2505824,二三四五
2018-06-29,sz.002195,4.2800,2.408679,0,4.074,2.2927474,二三四五
2018-07-06,sz.002195,4.0800,2.296124,0,4.18,2.3524016000000003,二三四五
2018-07-13,sz.002195,4.1900,2.358029,0,4.144,2.3321414000000003,二三四五
2018-07-20,sz.002195,4.4700,2.515606,0,4.211999999999999,2.3704106,二三四五
2018-07-27,sz.002195,4.4400,2.498723,0,4.5280000000000005,2.5482476000000003,二三四五
2018-08-03,sz.002195,4.1100,2.313007,0,4.32,2.43119,二三四五
2018-08-10,sz.002195,4.3600,2.453701,0,4.234,2.3827916,二三四五
2018-08-17,sz.002195,4.3600,2.358863,0,4.33,2.4178504,二三四五
2018-08-24,sz.002195,4.6800,2.531991,0,4.601999999999999,2.4897907999999997,二三四五
2018-08-31,sz.002195,4.4800,2.423786,0,4.602,2.4897908,二三四五
2018-09-07,sz.002195,4.6100,2.494119,0,4.694,2.5395648,二三四五
2018-09-14,sz.002195,4.4000,2.384411,0,4.45,2.4099292,二三四五
2018-09-21,sz.002195,4.4500,2.411506,0,4.352,2.358399,二三四五
2018-10-08,sz.002195,4.1400,2.243514,0,4.3020000000000005,2.3313036,二三四五
2018-10-15,sz.002195,3.7300,2.021330,0,3.9239999999999995,2.126461,二三四五
2018-10-22,sz.002195,4.1000,2.221837,0,3.8519999999999994,2.0874434,二三四五
2018-10-29,sz.002195,3.9100,1.996694,0,3.9919999999999995,2.0887528,二三四五
2018-11-05,sz.002195,4.0700,2.078400,0,4.0120000000000005,2.0487816,二三四五
2018-11-12,sz.002195,4.0400,2.063080,0,3.9879999999999995,2.0365256,二三四五
2018-11-19,sz.002195,4.2200,2.155000,0,4.29,2.190746,二三四五
2018-11-26,sz.002195,3.8400,1.960947,0,3.9620000000000006,2.0232482,二三四五
2018-12-03,sz.002195,3.9600,2.022227,0,3.8979999999999997,1.9905657999999995,二三四五
